student_id,age,gender,year_of_study,gpa,academic_consistency,programming_skill_score,problem_solving_score,digital_skill_score,communication_skill_score,teamwork_score,leadership_score,adaptability_score,learning_motivation_score,internship_count,internship_duration_months,project_count,project_portfolio_score,industry_alignment_score,workshops_attended,online_courses_completed,networking_events_attended,career_clarity_score,market_awareness_score,higher_study_interest,target_industry,career_goal_alignment_score,interview_readiness_score,resume_quality_score,employment_competitiveness_score,employment_competitiveness_level
STU1034,23,Female,2,8.43,91.36,97.28,85.38,86.9,56.93,43.44,52.14,81.49,75.95,1,4,5,77.79,52.58,7,6,2,100.0,64.45,Yes,Education,75.78,77.26,51.07,54.32,Medium
STU1035,18,Female,2,8.53,85.45,68.2,65.56,70.05,60.6,58.85,50.11,81.77,82.24,3,15,4,61.41,53.73,3,4,4,72.73,64.06,Undecided,Manufacturing,73.33,62.46,55.64,45.56,Medium
STU1036,19,Male,4,6.52,77.03,77.68,72.48,61.46,74.77,60.97,70.81,49.17,70.94,5,15,8,96.21,76.85,11,9,4,66.76,78.9,No,Education,71.45,80.14,95.17,75.34,High
STU1037,25,Male,4,6.22,73.13,68.61,60.25,75.31,59.66,75.11,61.33,62.06,73.18,1,7,3,52.76,36.23,4,7,0,81.28,78.72,Undecided,Consulting,75.37,63.83,61.52,38.81,Low
STU1038,24,Male,1,7.29,82.04,95.25,100.0,90.71,92.7,84.93,94.24,54.48,68.46,2,9,3,73.49,66.5,7,5,4,46.61,69.75,Undecided,Finance,63.7,77.26,55.29,54.38,Medium
STU1039,18,Other,4,8.23,80.85,47.29,64.4,64.83,83.35,81.49,96.61,66.45,55.64,2,4,7,77.87,87.37,5,5,1,78.2,72.07,No,Education,69.46,75.63,74.41,60.67,Medium
STU1040,20,Female,2,7.37,68.77,71.23,70.66,80.64,80.51,72.53,81.67,77.46,64.05,1,7,11,95.43,65.18,7,3,4,48.04,75.29,Yes,Research,61.28,73.63,73.08,54.78,Medium
STU1041,22,Female,2,5.31,53.49,48.87,60.42,64.92,68.44,68.0,50.3,69.09,77.23,0,3,4,57.17,42.08,6,4,6,75.44,62.52,No,Research,74.16,63.81,46.72,19.78,Low
STU1042,19,Female,4,6.24,67.53,37.41,63.17,48.48,89.69,76.65,95.31,64.92,69.8,2,7,3,61.52,61.07,6,4,5,57.06,92.2,Undecided,Government,73.67,75.11,48.34,44.75,Medium
STU1043,24,Female,4,7.11,77.81,73.87,83.04,71.92,67.17,69.41,87.99,87.6,75.61,4,18,8,77.78,72.25,3,7,4,80.51,50.61,Yes,Government,67.74,58.82,90.05,72.01,High
STU1044,18,Female,4,7.11,58.79,71.81,76.48,72.41,69.59,79.67,73.51,44.34,68.94,0,2,2,59.57,36.01,5,5,3,100.0,72.75,Undecided,Government,83.37,84.39,27.32,43.62,Medium
STU1045,23,Male,3,9.57,96.07,66.3,73.41,69.54,72.21,75.86,88.48,86.84,74.51,2,4,8,83.7,63.93,3,3,6,72.31,37.62,Undecided,Information Technology,58.88,61.54,51.08,54.12,Medium
STU1046,20,Female,2,5.54,60.97,68.62,64.84,79.72,79.12,80.61,69.37,65.47,63.95,3,9,7,89.18,76.4,4,4,3,47.58,65.18,No,Information Technology,70.44,63.66,80.38,41.01,Medium
STU1047,20,Male,4,7.81,78.35,100.0,93.57,93.44,78.28,80.22,53.25,71.06,74.98,5,22,4,74.73,100.0,5,4,2,60.24,48.41,No,Consulting,66.37,62.99,84.44,70.45,High
STU1048,18,Female,2,8.99,99.95,66.64,75.75,89.43,63.82,77.56,61.98,65.67,75.71,5,10,4,68.81,77.64,7,4,5,75.15,60.7,No,Research,58.41,69.72,86.58,71.71,High
STU1049,22,Female,3,9.93,100.0,76.63,84.44,96.21,63.07,71.26,89.46,90.51,88.06,2,11,3,49.02,58.56,6,7,8,89.02,95.87,No,Education,81.55,63.18,43.78,81.4,High
STU1050,18,Female,2,6.71,79.56,61.56,73.74,66.65,78.32,78.83,57.28,57.23,68.33,5,15,8,64.39,67.04,13,3,5,53.25,61.2,Yes,Research,51.87,59.2,77.78,41.85,Medium
STU1051,19,Male,3,7.79,78.6,73.84,82.02,34.25,79.3,87.57,78.47,72.14,61.56,0,1,3,52.45,52.92,6,6,6,98.1,87.72,Yes,Consulting,86.78,91.92,63.67,58.03,Medium
STU1052,18,Male,2,7.88,87.48,66.9,61.5,81.16,64.89,62.55,66.52,78.33,80.75,3,9,5,64.88,61.56,8,5,2,79.49,62.16,Yes,Healthcare,81.2,69.65,61.57,62.39,Medium
STU1053,20,Male,1,7.43,88.32,64.66,80.73,62.16,49.37,53.66,52.97,52.67,59.76,3,10,5,64.8,57.63,10,11,3,69.84,55.95,Yes,Information Technology,60.36,54.77,71.62,29.81,Low
STU1054,24,Male,4,7.08,82.9,93.65,84.29,75.49,67.3,58.43,59.95,60.96,73.79,1,5,3,76.52,51.33,5,5,5,82.96,82.97,Yes,Manufacturing,84.61,79.55,64.65,49.73,Medium
STU1055,18,Male,1,7.72,71.84,85.3,84.19,74.93,78.11,76.98,75.34,70.22,83.58,2,7,7,81.71,63.26,7,6,2,51.0,58.56,Undecided,Consulting,66.22,66.93,66.42,47.87,Medium
STU1056,22,Female,3,4.16,45.66,71.78,69.5,67.01,93.47,63.52,66.85,61.36,56.86,1,5,4,65.31,45.56,5,2,3,56.3,62.84,No,Education,47.17,82.14,68.59,25.88,Low
STU1057,25,Female,2,8.02,79.76,40.05,73.8,60.15,54.43,69.12,48.73,62.21,61.04,4,8,5,60.13,75.96,5,6,4,49.38,54.33,Yes,Education,52.47,51.33,73.26,32.99,Low
STU1058,24,Male,1,7.35,79.57,65.31,83.07,52.33,64.45,67.91,70.46,67.8,72.05,2,11,4,57.81,49.28,5,5,2,100.0,72.36,No,Information Technology,74.14,70.46,53.24,38.04,Low
STU1059,23,Male,1,6.93,77.17,100.0,97.78,76.22,64.94,80.57,85.31,79.79,68.46,3,12,4,74.85,79.4,7,4,4,70.2,61.59,No,Healthcare,63.73,57.53,74.88,71.64,High
STU1060,21,Male,1,9.66,91.07,67.0,88.57,72.28,87.63,72.71,85.79,67.89,82.59,1,5,5,76.86,56.66,3,3,4,72.75,76.06,Yes,Manufacturing,77.75,84.97,42.23,56.36,Medium
STU1061,18,Female,4,6.39,67.98,84.34,79.08,84.62,69.55,69.26,59.91,84.94,72.94,1,6,3,66.91,48.59,5,1,2,86.99,69.76,Undecided,Government,66.51,79.93,40.99,44.07,Medium
STU1062,22,Female,2,6.72,56.34,88.75,74.91,87.23,58.2,77.41,54.63,60.03,78.12,5,18,3,70.81,76.49,5,4,4,48.63,66.25,Yes,Government,60.11,62.88,79.78,55.62,Medium
STU1063,24,Female,4,9.59,100.0,72.85,89.77,64.2,77.26,88.6,74.91,56.98,87.56,3,12,4,68.16,60.11,5,5,4,57.79,60.05,Yes,Government,49.68,61.44,71.81,58.68,Medium
STU1064,22,Female,3,6.2,62.21,59.06,69.21,54.7,64.74,62.33,84.81,95.12,73.93,5,22,6,83.85,88.76,5,4,4,75.3,87.27,Yes,Government,70.54,63.59,78.47,56.85,Medium
STU1065,23,Other,2,6.54,69.25,38.34,54.02,48.02,54.08,66.15,72.42,64.1,74.91,1,5,5,50.0,45.55,11,1,5,95.3,77.7,Undecided,Research,93.47,76.39,35.67,26.0,Low
STU1066,20,Female,3,7.02,71.01,78.89,78.59,77.79,58.39,69.22,75.27,56.27,63.2,1,4,4,87.62,77.16,7,8,4,83.31,75.71,Undecided,Information Technology,83.87,70.8,64.44,59.37,Medium
STU1067,22,Male,3,8.21,91.91,59.41,73.62,79.53,92.54,85.38,91.7,51.1,72.8,2,7,1,53.76,35.45,5,3,4,75.34,75.18,Undecided,Information Technology,66.3,75.38,51.44,57.55,Medium
STU1068,24,Female,4,7.45,57.19,72.29,60.72,51.29,74.99,71.12,76.69,84.9,67.23,2,11,5,79.73,80.57,3,8,4,73.87,60.5,Undecided,Government,69.41,74.32,87.53,55.07,Medium
STU1069,22,Male,2,5.65,60.73,53.75,70.77,59.36,71.4,84.94,77.03,67.9,73.52,1,3,2,59.29,47.99,9,2,4,86.89,69.95,Yes,Consulting,76.95,85.49,57.4,45.54,Medium
STU1070,22,Female,2,6.56,68.3,66.55,69.29,55.28,66.75,51.14,70.53,68.96,82.49,3,7,5,76.58,89.64,3,5,2,55.53,64.12,No,Research,64.35,61.32,82.36,47.86,Medium
STU1071,22,Male,4,6.47,65.05,70.44,85.86,54.22,73.8,69.0,64.05,70.09,75.98,2,5,5,59.33,61.94,10,4,7,74.49,59.69,No,Finance,75.58,69.58,74.44,42.13,Medium
STU1072,19,Female,4,7.11,86.07,73.49,65.19,82.09,73.64,77.62,56.6,84.16,88.67,1,4,3,51.66,63.66,6,3,4,77.04,74.26,Undecided,Government,93.37,79.22,71.25,45.69,Medium
STU1073,19,Female,4,7.71,73.18,55.51,61.14,67.98,73.8,77.78,82.35,69.85,79.88,2,4,5,70.02,64.25,6,6,4,66.04,52.07,No,Government,60.57,73.88,71.93,60.24,Medium
STU1074,20,Female,2,7.7,84.7,85.56,83.41,83.55,71.49,85.7,90.72,100.0,89.61,2,8,5,79.57,67.45,3,4,4,68.02,51.9,Undecided,Consulting,77.76,66.32,75.71,69.22,Medium
STU1075,18,Female,4,5.07,58.12,62.24,72.45,75.44,81.29,88.56,65.9,73.61,57.17,3,11,8,88.87,69.06,1,3,5,45.84,50.04,No,Information Technology,47.02,53.41,70.11,35.94,Low
STU1076,22,Male,3,8.48,95.15,48.23,73.2,53.73,70.3,68.78,79.51,84.74,99.03,2,7,4,57.25,58.99,3,3,4,61.74,69.29,No,Manufacturing,66.19,73.79,57.48,48.2,Medium
STU1077,23,Male,3,7.5,72.83,68.58,73.84,65.39,57.29,78.78,90.06,81.66,91.23,2,6,6,63.46,52.39,7,3,5,34.53,83.57,No,Finance,56.38,54.34,54.39,43.18,Medium
STU1078,18,Male,2,8.86,84.61,70.45,67.3,92.6,62.04,60.78,64.76,71.56,73.98,1,2,5,68.78,60.39,12,3,3,80.09,56.31,Undecided,Healthcare,67.71,68.62,65.38,67.03,Medium
STU1079,23,Male,3,7.73,87.24,72.09,68.72,69.18,44.27,69.23,53.48,64.96,71.69,5,22,8,91.16,93.08,8,3,3,71.86,66.82,Undecided,Research,72.39,65.87,94.71,55.83,Medium
STU1080,18,Female,1,8.52,89.66,87.71,88.43,87.59,96.35,100.0,88.56,75.98,84.69,5,21,5,73.67,83.24,5,10,0,67.99,68.65,No,Healthcare,75.01,83.4,93.01,94.37,High
STU1081,20,Male,2,7.76,69.03,66.93,58.37,68.88,81.22,88.7,72.74,78.12,77.55,3,9,2,53.39,76.73,8,10,3,73.88,71.99,Yes,Information Technology,75.96,75.99,74.98,67.89,Medium
STU1082,22,Female,4,8.82,85.6,68.44,71.5,51.16,59.21,67.7,59.1,65.13,72.68,0,3,3,59.19,53.65,6,6,6,74.52,66.29,No,Manufacturing,77.17,65.35,48.03,35.33,Low
STU1083,22,Female,2,7.83,83.17,55.66,73.16,42.17,66.34,66.54,73.07,74.0,65.06,2,9,8,75.3,57.92,5,5,1,64.83,66.56,No,Healthcare,72.34,61.59,68.62,35.71,Low
STU1084,21,Female,1,7.08,79.58,80.67,71.3,70.58,61.72,52.49,42.56,86.83,81.65,3,10,9,86.72,83.37,7,3,5,49.07,57.03,No,Manufacturing,59.35,59.91,93.91,40.18,Medium
STU1085,23,Male,1,9.93,94.62,72.4,93.54,82.38,90.05,83.63,62.46,96.84,92.13,5,16,1,67.21,91.4,7,6,4,77.47,68.73,No,Consulting,73.13,72.74,82.06,83.55,High
STU1086,18,Female,4,8.27,64.03,64.54,76.24,75.38,51.54,52.04,59.33,82.25,78.62,5,10,2,65.06,57.08,6,4,5,55.14,55.4,Yes,Consulting,54.92,60.55,74.68,58.47,Medium
STU1087,18,Female,3,7.89,84.67,45.24,52.42,66.02,71.49,64.24,68.09,94.35,86.08,4,8,3,59.4,61.93,4,6,3,75.25,78.15,No,Manufacturing,72.97,78.63,67.35,51.76,Medium
STU1088,25,Male,2,5.67,52.49,88.78,65.86,70.96,68.59,58.96,69.91,64.45,60.27,0,3,6,84.39,54.07,9,5,5,89.65,79.32,Undecided,Government,92.64,75.34,60.41,45.49,Medium
STU1089,25,Female,4,5.65,46.73,54.04,37.39,77.88,80.75,71.73,95.8,80.42,74.43,5,17,7,65.88,73.21,4,0,4,96.59,73.89,Yes,Finance,80.74,77.04,80.32,58.31,Medium
STU1090,19,Female,4,7.55,58.12,62.31,57.12,56.62,68.65,70.61,71.13,88.06,72.35,3,14,6,78.91,80.95,8,8,4,75.7,72.79,Undecided,Information Technology,78.67,60.47,83.78,55.47,Medium
STU1091,21,Male,2,7.37,82.03,74.66,83.44,75.19,47.14,63.95,69.35,61.24,67.9,4,18,8,95.05,78.16,7,6,4,65.36,66.79,Yes,Manufacturing,78.47,53.64,79.69,51.68,Medium
STU1092,24,Female,3,6.46,69.04,54.44,60.35,61.84,66.74,64.03,55.39,66.17,67.39,2,8,5,61.3,51.58,5,3,9,62.89,78.1,Yes,Research,74.34,63.83,61.4,37.56,Low
STU1093,25,Male,4,7.37,74.75,50.58,67.61,58.08,57.36,76.5,78.33,92.85,63.3,1,4,8,69.16,61.05,3,7,6,75.08,81.0,Yes,Government,78.92,68.32,50.16,24.15,Low
STU1094,24,Male,3,9.11,100.0,42.39,56.9,68.7,71.03,69.88,63.9,60.3,76.45,2,6,4,58.25,57.99,4,5,4,40.86,60.45,Undecided,Manufacturing,66.76,55.4,50.67,45.44,Medium
STU1095,19,Male,1,8.03,86.73,79.37,87.46,68.6,88.64,72.01,76.22,55.91,78.32,1,5,4,76.32,72.75,8,4,2,57.93,51.08,Yes,Consulting,60.13,75.48,73.01,38.38,Low
STU1096,19,Male,4,5.83,73.78,62.91,64.69,53.1,47.39,63.59,60.8,90.34,80.98,2,9,8,76.9,71.47,12,2,3,58.57,44.12,Undecided,Manufacturing,54.14,60.98,57.47,20.92,Low
STU1097,19,Male,3,7.07,63.88,100.0,82.46,87.2,59.6,86.46,85.56,86.36,86.95,4,16,6,89.23,100.0,6,6,3,76.16,75.26,No,Government,87.24,68.66,92.0,75.89,High
STU1098,23,Male,2,6.23,65.83,57.07,62.98,59.39,62.81,71.62,53.05,77.19,68.83,0,0,11,87.71,49.18,7,4,2,69.16,57.59,No,Information Technology,63.69,55.8,51.72,15.66,Low
STU1099,23,Female,2,6.73,59.25,58.02,51.67,97.68,65.04,65.64,39.84,71.45,71.56,1,3,2,41.21,32.19,8,6,2,72.31,75.48,Undecided,Finance,74.52,55.71,34.2,12.99,Low
STU1100,20,Female,1,6.7,68.69,62.65,58.01,73.22,79.62,60.55,66.54,66.74,76.2,1,3,5,68.57,72.19,6,3,4,68.15,52.15,Yes,Consulting,60.46,69.65,66.17,36.65,Low
STU1101,20,Female,1,6.63,67.93,73.16,79.44,68.14,67.74,68.29,74.46,75.38,92.48,2,10,3,54.09,89.3,9,7,3,66.7,55.1,Yes,Manufacturing,49.57,62.4,85.23,44.78,Medium
STU1102,19,Male,4,5.69,65.6,63.89,69.9,56.58,75.41,76.28,75.38,90.96,76.55,5,10,8,85.8,87.09,9,3,7,74.58,73.87,Yes,Education,63.3,67.4,91.17,56.81,Medium
STU1103,21,Male,1,7.05,73.77,77.96,84.3,56.08,61.86,63.96,80.64,74.86,63.88,1,3,4,54.36,49.56,4,5,6,80.46,76.25,No,Government,70.45,68.41,49.4,39.71,Low
STU1104,18,Female,2,6.53,73.13,57.28,68.97,53.25,72.99,56.19,71.16,98.0,87.63,1,2,7,68.19,59.55,8,4,3,86.02,80.6,Yes,Consulting,82.27,91.5,54.11,35.11,Low
STU1105,23,Male,3,4.0,50.92,52.04,57.38,61.77,80.11,67.54,64.9,61.22,77.98,5,18,9,91.45,83.05,6,5,8,69.6,85.83,No,Government,77.53,87.51,81.12,53.64,Medium
STU1106,21,Male,1,9.66,100.0,46.62,57.17,71.91,60.48,81.76,43.83,71.76,78.63,4,15,6,71.86,58.29,8,2,3,85.78,70.52,Yes,Government,80.77,80.34,70.4,53.93,Medium
STU1107,22,Female,4,8.51,84.38,41.09,60.86,65.82,80.16,90.41,76.84,67.52,82.36,0,1,4,57.73,50.52,5,6,5,93.85,85.38,No,Finance,82.43,79.91,56.98,50.28,Medium
STU1108,23,Male,2,6.75,64.16,63.27,65.71,69.09,70.68,62.94,80.03,58.98,76.21,3,14,2,48.58,62.53,5,3,3,60.87,43.89,Undecided,Information Technology,52.54,60.5,63.16,34.2,Low
STU1109,23,Female,2,7.22,76.7,66.09,87.21,65.12,83.59,84.34,73.71,70.16,82.05,3,11,7,78.24,60.46,4,3,4,81.87,68.34,No,Healthcare,97.81,83.45,69.13,61.36,Medium
STU1110,20,Female,2,5.79,56.49,61.79,68.07,68.67,67.38,58.54,65.67,77.01,69.0,3,9,9,84.83,70.76,7,3,3,61.46,70.58,No,Manufacturing,62.61,66.76,61.98,37.15,Low
STU1111,18,Male,2,9.23,100.0,86.16,100.0,74.2,74.96,87.78,82.52,78.29,77.2,2,6,4,88.83,58.47,9,5,3,88.42,72.66,No,Education,83.38,80.16,58.89,82.29,High
STU1112,18,Male,1,9.48,93.34,85.96,91.13,96.46,69.47,73.71,58.98,98.05,86.35,5,17,7,87.62,93.76,7,7,6,72.82,87.05,No,Research,85.93,65.83,81.24,100.0,High
STU1113,25,Female,4,7.39,72.55,65.65,64.24,66.22,68.75,80.43,80.82,77.57,77.79,0,3,7,71.84,53.47,8,4,6,64.11,60.06,No,Healthcare,68.11,68.17,52.06,45.92,Medium
STU1114,24,Male,4,8.43,82.57,46.68,65.84,56.81,73.37,55.87,85.54,85.8,87.81,1,4,4,55.69,54.9,5,6,8,56.38,79.66,Undecided,Consulting,66.5,60.39,53.69,40.77,Medium
STU1115,24,Male,2,7.41,81.72,62.63,73.68,44.29,76.98,81.42,73.67,72.79,78.44,2,9,3,43.48,59.59,7,4,2,61.41,55.62,Yes,Healthcare,54.15,53.12,69.39,37.86,Low
STU1116,24,Other,3,5.6,59.3,62.2,56.23,64.26,53.76,64.12,50.33,92.14,69.98,2,5,3,41.54,64.58,8,8,5,67.67,73.63,Yes,Manufacturing,63.09,60.84,58.39,23.5,Low
STU1117,24,Male,4,6.71,65.9,61.46,62.65,74.17,88.64,88.41,80.3,100.0,83.06,5,20,6,83.21,90.06,4,10,4,86.86,64.73,Yes,Manufacturing,73.75,85.83,84.27,69.31,Medium
STU1118,22,Female,4,7.36,87.9,60.93,71.54,54.83,45.82,69.77,37.18,78.37,87.02,2,7,3,58.52,66.56,4,4,7,65.54,73.39,Yes,Healthcare,69.21,61.65,68.85,30.22,Low
STU1119,22,Other,2,6.65,63.86,61.5,77.87,58.32,61.1,68.15,71.17,60.09,68.79,0,1,4,57.91,66.35,7,7,2,63.24,69.88,Yes,Government,67.64,63.16,61.62,26.52,Low
STU1120,23,Male,2,6.94,72.71,64.97,53.04,75.66,68.77,64.94,73.35,65.41,62.55,2,8,5,67.53,73.68,3,5,2,96.62,80.58,Yes,Government,81.63,65.12,67.66,46.8,Medium
STU1121,19,Male,2,7.09,78.38,61.74,79.86,51.19,75.36,81.71,95.55,75.38,73.41,2,9,5,65.78,65.49,2,9,2,63.97,62.6,No,Education,62.33,58.95,62.76,44.03,Medium
STU1122,20,Male,3,7.1,62.48,72.71,62.09,82.57,90.49,80.12,76.34,77.48,78.64,5,22,9,90.99,92.96,5,4,6,52.65,73.63,Yes,Finance,74.17,72.37,100.0,67.76,Medium
STU1123,20,Male,4,7.26,78.7,74.68,65.17,67.75,45.84,51.9,62.53,80.38,64.21,3,12,2,65.32,60.84,7,10,7,49.47,72.75,Yes,Manufacturing,55.54,53.18,68.51,48.1,Medium
STU1124,24,Male,1,5.93,55.98,58.16,70.2,60.1,63.4,59.33,54.28,77.52,49.01,3,8,3,59.64,60.39,7,3,3,58.95,58.64,No,Research,57.26,61.48,55.21,22.1,Low
STU1125,23,Female,2,6.34,72.82,86.52,85.28,68.35,42.35,44.29,49.81,72.08,85.68,3,13,5,72.01,70.82,5,4,2,69.96,65.37,Yes,Research,60.23,68.3,68.52,43.21,Medium
STU1126,25,Male,4,5.66,54.2,57.26,69.77,67.27,70.41,66.58,50.6,64.37,67.88,4,15,7,61.05,69.88,9,3,4,70.41,76.47,Undecided,Government,93.47,71.91,74.91,61.94,Medium
STU1127,21,Female,4,8.37,90.18,48.97,75.01,83.53,73.53,84.12,73.49,76.81,85.07,3,10,2,39.12,77.5,4,4,5,60.72,84.88,No,Manufacturing,58.36,79.62,59.96,65.68,Medium
STU1128,19,Other,4,4.67,59.77,74.95,86.13,81.04,90.68,82.58,75.91,94.26,64.51,1,6,2,62.3,59.65,7,8,2,46.82,60.92,Yes,Information Technology,54.93,65.84,61.98,33.34,Low
STU1129,23,Female,4,8.58,93.25,59.37,78.82,56.01,71.57,66.91,72.9,84.24,89.55,4,9,7,88.28,87.22,9,5,4,56.71,51.33,Yes,Manufacturing,71.23,49.61,72.52,70.63,High
STU1130,19,Female,2,8.86,91.5,74.18,79.15,84.16,83.57,85.66,71.39,78.42,83.03,3,13,0,38.94,70.31,4,2,4,50.18,64.58,No,Information Technology,69.86,75.34,68.24,56.81,Medium
STU1131,19,Male,3,6.84,69.94,38.75,59.66,50.15,77.59,66.59,71.7,84.35,60.53,3,12,6,55.33,66.96,7,9,2,24.95,66.18,Yes,Healthcare,51.78,68.48,62.19,34.82,Low
STU1132,19,Female,3,4.08,42.69,88.1,79.53,94.2,64.34,69.91,64.55,67.55,73.03,5,22,4,67.38,79.19,4,1,2,35.25,44.85,Yes,Education,49.99,62.3,75.47,51.49,Medium
STU1133,23,Female,1,6.77,81.23,78.74,72.63,83.37,51.68,61.46,58.45,65.9,74.63,4,17,4,81.83,84.32,9,6,6,74.44,59.96,No,Research,61.92,55.61,88.27,53.57,Medium
STU1134,24,Male,3,7.12,69.18,50.49,56.72,30.34,73.58,80.9,75.67,63.03,64.56,4,15,9,83.85,86.6,5,2,4,65.42,70.96,No,Research,58.59,66.47,82.38,51.39,Medium
STU1135,20,Male,3,5.99,56.65,50.78,55.21,49.89,50.6,47.0,57.59,70.5,62.58,5,12,6,61.67,93.67,3,7,5,78.82,73.19,Yes,Research,71.49,61.25,77.31,39.28,Low
STU1136,20,Female,1,6.58,73.88,91.74,65.3,91.9,86.84,70.58,83.55,66.94,52.8,1,4,7,84.22,51.11,7,6,6,59.94,68.85,Yes,Information Technology,62.44,76.54,60.89,44.54,Medium
STU1137,24,Male,4,9.04,85.79,60.41,73.32,66.74,67.89,54.17,62.48,86.5,86.32,2,8,9,81.92,62.38,4,5,8,60.9,70.32,Undecided,Information Technology,70.65,60.77,67.0,59.21,Medium
STU1138,19,Male,3,8.0,75.35,59.16,52.91,54.3,85.54,75.9,71.75,66.3,73.62,3,10,7,81.34,74.81,11,5,3,57.11,55.48,Undecided,Finance,59.47,71.56,71.03,54.33,Medium
STU1139,21,Male,4,6.09,54.7,40.54,52.81,47.96,63.76,80.81,70.05,62.37,61.11,2,7,6,79.82,78.3,4,4,5,56.63,57.71,No,Healthcare,72.36,66.7,74.13,20.63,Low
STU1140,18,Male,1,5.28,54.14,65.44,70.32,48.93,73.5,68.02,61.61,95.31,84.05,4,19,5,68.95,84.45,7,3,3,58.63,64.43,Undecided,Information Technology,65.77,71.19,77.16,43.25,Medium
STU1141,23,Female,2,6.81,70.71,67.04,66.1,67.99,72.72,67.62,65.53,66.58,57.27,3,8,5,77.21,74.97,4,6,2,95.97,79.75,No,Information Technology,74.73,73.02,80.54,44.34,Medium
STU1142,18,Female,3,6.94,74.16,79.3,90.06,97.72,69.41,79.95,97.71,73.84,67.74,3,15,2,46.99,71.99,5,3,3,68.34,61.38,Yes,Government,57.18,72.9,51.1,43.15,Medium
STU1143,25,Female,2,7.8,86.86,51.81,57.03,68.54,64.38,79.66,61.02,77.42,70.98,5,11,3,71.86,77.01,7,4,6,58.11,80.45,No,Healthcare,66.65,66.79,81.25,55.71,Medium
STU1144,24,Male,3,6.56,72.73,50.24,72.59,81.54,75.1,72.91,68.95,58.36,65.45,1,7,4,46.87,68.58,10,6,9,84.41,82.97,Yes,Manufacturing,77.04,74.28,65.92,46.59,Medium
STU1145,21,Male,4,7.81,78.95,75.86,82.17,82.55,57.96,72.93,63.37,86.83,79.29,3,15,6,86.25,69.14,12,8,6,69.62,79.04,No,Education,73.87,72.56,70.93,72.93,High
STU1146,23,Male,1,9.52,94.29,83.09,71.66,87.97,54.28,53.66,57.38,79.65,85.77,2,7,4,71.79,48.58,2,8,6,86.21,72.92,Yes,Consulting,84.8,68.25,59.93,50.96,Medium
STU1147,24,Male,3,8.18,87.19,49.58,89.51,79.01,86.16,92.55,77.96,90.7,79.6,1,5,6,57.29,59.97,7,5,4,77.46,71.6,Yes,Consulting,79.16,86.64,67.07,51.62,Medium
STU1148,19,Male,3,7.14,83.17,84.06,81.43,82.01,79.45,97.24,85.25,63.85,65.37,1,2,6,86.1,51.11,5,5,5,72.06,73.74,Undecided,Government,65.57,80.88,43.94,63.38,Medium
STU1149,20,Female,2,6.98,73.7,70.49,65.5,68.9,70.86,77.1,52.18,73.19,87.93,4,11,6,74.44,73.69,3,3,5,74.49,70.02,Undecided,Research,81.36,75.1,89.33,52.69,Medium
STU1150,18,Male,4,6.77,67.65,84.19,65.31,88.63,91.65,60.4,84.5,72.47,92.12,3,12,1,47.17,60.44,4,5,4,75.68,57.85,Undecided,Healthcare,66.9,76.91,65.48,44.9,Medium
STU1151,22,Female,4,8.62,80.63,69.09,72.55,84.54,66.52,64.35,74.74,75.17,77.06,4,18,4,64.27,78.86,3,8,3,50.89,71.53,Undecided,Consulting,63.27,55.08,75.0,71.14,High
STU1152,22,Male,3,6.45,57.93,37.21,51.0,47.67,87.2,85.37,64.77,54.54,54.83,2,6,3,34.82,61.06,5,5,2,71.78,62.76,Undecided,Finance,62.95,66.51,61.35,23.98,Low
STU1153,21,Male,3,7.25,79.91,68.02,74.4,62.2,72.28,68.31,42.75,73.33,88.25,1,4,5,64.95,43.48,8,3,8,74.22,56.86,Yes,Research,71.19,84.34,52.05,38.57,Low
STU1154,19,Male,3,7.26,79.39,83.78,78.11,79.47,56.68,78.23,57.83,54.88,56.23,2,5,11,96.61,64.39,10,3,5,76.14,66.92,No,Consulting,75.14,68.29,64.59,47.33,Medium
STU1155,25,Female,4,6.6,73.44,58.38,72.04,72.42,94.02,88.19,79.46,76.3,70.58,2,7,8,78.97,100.0,4,5,4,62.68,80.86,No,Finance,81.83,87.39,73.93,51.81,Medium
STU1156,18,Female,3,5.55,59.05,64.96,61.8,75.71,82.88,70.23,100.0,46.46,53.34,5,16,4,48.89,72.44,3,5,3,88.1,83.89,Yes,Education,79.57,82.89,69.79,51.43,Medium
STU1157,19,Female,4,7.59,88.16,67.71,60.85,55.0,68.43,71.12,76.52,49.78,60.35,0,0,6,59.37,32.31,6,4,7,73.39,77.44,Undecided,Finance,75.82,70.59,42.44,34.08,Low
STU1158,18,Male,4,7.13,70.78,32.31,53.12,68.89,79.45,66.81,49.55,81.82,71.8,5,11,4,44.52,62.72,5,3,5,63.8,75.8,Yes,Government,72.88,73.45,71.15,47.81,Medium
STU1159,21,Male,2,7.8,86.89,91.73,67.75,76.04,64.75,67.31,59.47,65.44,67.27,5,10,7,86.8,84.45,17,4,2,76.05,79.76,No,Healthcare,79.29,72.23,87.74,60.74,Medium
STU1160,21,Female,4,6.56,68.77,58.28,68.13,61.4,80.78,70.81,72.34,60.15,67.23,5,18,2,42.61,72.09,4,8,1,85.62,68.11,Undecided,Government,86.46,77.61,72.51,63.72,Medium
